iteration,channel,amplitude,killability,residual,jacobian_rank,tangent_dim,sigma_min_positive,max_abs_amplitude,amp_step
0,13,1.3597462822543658,0.6630864438653938,2.7281502748971514e-15,628,72,0.06924911789372701,4.705289802507654,0.05
1,13,1.3097462822543657,0.6283912477796224,3.332980696345669e-15,628,72,0.07369145381787187,4.6690858496989565,0.05
2,13,1.2597462822543657,0.585371262877381,5.446080207308325e-14,628,72,0.07616627164879491,4.649918700861742,0.05
3,13,1.2097462822543656,0.5310916479778374,2.7018514233232265e-15,628,72,0.08015309858312028,4.61252890699919,0.05
4,13,1.1847462822543657,0.49831019995192416,2.4870431100214374e-15,628,72,0.08127507175408748,4.590441410006225,0.03250000000000003
5,13,1.1522462822543658,0.4483849157727326,1.1747441845875067e-13,628,72,0.0822208171889331,4.5477637421316786,0.04224999999999997
6,13,1.131121282254366,0.41029611897599283,2.7079894356139876e-15,628,72,0.08158103168047816,4.521218671857188,0.027462499999999935
7,13,1.117390032254366,0.3825592374519004,5.11775251143444e-12,628,72,0.08085390087628881,4.503230909870205,0.017850624999999964
8,13,1.099539407254366,0.34214189840746645,2.4114245965515786e-15,628,72,0.08022984583308321,4.483393826290817,0.023205812499999867
9,13,1.087936501004366,0.31269522692105345,1.6194930616738075e-11,628,72,0.07919089890251171,4.469763462035901,0.015083778124999914
10,13,1.072852722879366,0.2695671622492058,3.0362618104524072e-15,628,72,0.07620143535739181,4.445486678004804,0.019608911562499932
11,13,1.063048267098116,0.2379859108013776,2.1526228079427266e-15,628,72,0.07498835976990594,4.4320149954976324,0.012745792515624998
12,13,1.0566753708403036,0.2156824773195081,2.1546799824502702e-12,628,72,0.07389490852735739,4.423598354300823,0.008284765135156191
13,13,1.0525329882727255,0.20035977473815292,7.658972349047097e-14,628,72,0.07282353078927062,4.417763969443293,0.005385097337851597
14,13,1.047147890934874,0.17931493214043262,2.6628064662279577e-15,628,72,0.07153370202819713,4.411959145277402,0.007000626539206989
15,13,1.0436475776652703,0.16504717518570516,2.520583737736127e-13,628,72,0.07051246372355294,4.4088969882449796,0.0045504072504846
