trial,sign,radius,obstruction,converged,constraint_residual,correction_norm,finite,tangent_dim,candidate_soft_nullity,soft_nullity_gain,best_death_distance,max_abs_amplitude
0,-1.0,2.5,3.617155598992486e-15,True,2.277464240902924e-15,2.5283060143037015,True,83,82.99999999997408,9.094947017729282e-12,2.1313667824343194,3.893051044298601
0,1.0,2.5,3.617155598992486e-15,True,2.698204481325489e-12,2.3757188167956143,True,83,82.99999999778561,2.197566573158838e-09,2.023233371323919,3.752580439390933
1,-1.0,2.5,3.3984959489791633e-15,True,2.0214036741653767e-15,2.198121435811019,True,83,82.9999999999743,8.86757334228605e-12,2.0499021144177867,3.9989905148625957
1,1.0,2.5,3.3984959489791633e-15,True,2.0130337240578678e-15,3.6200657344905984,True,83,82.9999999999751,8.071765478234738e-12,1.8990187437457524,3.6514084494164774
2,-1.0,2.5,2.282218338532104e-15,True,2.297053154815076e-15,5.313806483405669,True,83,83.000000000103,-1.198259269585833e-10,2.047437377065096,3.5111957690301154
2,1.0,2.5,2.282218338532104e-15,True,2.1862717793343616e-13,5.067223701792199,True,83,82.99999999991701,6.616573955398053e-11,2.0783217660717175,3.6823630477203206
3,-1.0,2.5,2.6770993286569645e-15,True,2.2841681230073687e-15,2.480103296789764,True,83,83.00000000075374,-7.705693860771134e-10,2.144302858914811,3.725547034592438
3,1.0,2.5,2.6770993286569645e-15,True,1.9949763223850795e-11,2.457578469703142,True,83,82.99999988483944,1.1514373454701854e-07,2.1127569420191445,3.8730875985750797
4,-1.0,2.5,2.558954326988947e-15,True,2.971696266828663e-15,4.895531751327738,True,84,83.99999999997317,-0.9999999999899956,2.0260923345057757,4.337846723558079
4,1.0,2.5,2.558954326988947e-15,True,7.555312037096765e-11,4.631217262885728,True,83,82.99999935841981,6.415633606593474e-07,2.3671991211358288,4.06062076434425
